customer_id,age,job,marital,education,default,balance,housing,loan,contact_id
26498,29,blue-collar,married,secondary,no,424,yes,yes,29353
26499,45,blue-collar,married,primary,no,-455,yes,yes,38922
26500,51,services,married,secondary,no,5699,yes,no,13627
26501,30,technician,married,primary,no,95,yes,no,29737
26502,30,services,married,tertiary,no,81,no,no,41977
26503,30,admin.,single,secondary,no,69,yes,no,34724
26504,34,management,divorced,tertiary,no,157,yes,no,32579
26505,23,admin.,single,tertiary,no,0,no,no,22913
26506,31,services,single,secondary,no,-779,yes,no,13971
26507,26,admin.,single,secondary,no,321,yes,no,10219
26508,56,management,married,tertiary,no,-45,yes,no,7440
26509,31,housemaid,married,primary,no,46,no,no,7860
26510,55,admin.,divorced,secondary,no,873,yes,yes,6403
26511,34,technician,married,tertiary,no,11752,yes,no,27817
26512,35,management,single,tertiary,no,2749,no,no,27862
26513,54,technician,divorced,secondary,no,447,yes,no,31109
26514,53,unemployed,married,secondary,no,94,no,no,34748
26515,50,blue-collar,married,primary,no,9301,yes,no,22956
26516,28,services,single,secondary,no,373,yes,no,28363
26517,30,management,married,secondary,no,3817,yes,no,6672
26518,49,services,single,unknown,no,5095,yes,no,2546
26519,28,blue-collar,married,secondary,no,-42,yes,no,22559
26520,44,admin.,married,unknown,no,40,no,yes,31824
26521,36,blue-collar,married,secondary,no,195,yes,yes,11519
26522,34,technician,married,secondary,no,4,yes,no,11508
26523,58,blue-collar,married,secondary,no,1298,yes,no,1061
26524,59,blue-collar,married,secondary,no,10054,no,no,36529
26525,48,management,married,tertiary,no,770,no,yes,485
26526,31,blue-collar,single,primary,no,859,yes,no,19940
26527,35,blue-collar,married,secondary,no,1290,yes,no,24287
26528,33,blue-collar,single,secondary,no,2202,yes,no,17361
26529,72,retired,married,primary,no,4657,no,no,13021
26530,48,admin.,divorced,secondary,no,0,yes,yes,28982
26531,32,entrepreneur,married,secondary,no,-25,yes,no,17673
26532,44,services,married,secondary,no,5780,yes,no,23635
26533,29,admin.,single,tertiary,no,261,no,no,43959
26534,76,retired,married,primary,no,1492,no,no,426
26535,32,services,single,secondary,no,-23,no,no,9372
26536,51,management,divorced,tertiary,no,0,no,no,11845
26537,38,admin.,married,secondary,no,66,yes,no,5136
26538,36,blue-collar,married,secondary,no,1797,yes,yes,11421
26539,30,technician,single,unknown,no,766,no,no,10463
26540,39,blue-collar,married,primary,no,385,yes,no,25141
26541,47,blue-collar,married,secondary,no,238,yes,yes,35309
26542,52,services,divorced,secondary,no,43,yes,yes,31177
26543,36,blue-collar,married,secondary,no,71,yes,no,20293
26544,48,management,divorced,tertiary,no,0,no,no,20148
26545,38,technician,married,secondary,no,275,yes,no,30337
26546,34,blue-collar,single,primary,yes,-2,no,yes,16863
26547,41,technician,married,secondary,no,712,no,no,45160
26548,34,management,married,tertiary,no,276,no,no,34167
26549,49,housemaid,married,primary,no,0,yes,no,9878
26550,34,technician,married,secondary,no,272,yes,no,7253
26551,42,admin.,single,secondary,no,-76,yes,no,37988
26552,35,admin.,married,primary,no,189,yes,no,6242
26553,35,blue-collar,married,primary,no,-35,yes,no,43986
26554,27,blue-collar,married,secondary,no,4333,no,no,20474
26555,49,technician,single,secondary,no,74,yes,no,34707
26556,30,technician,married,secondary,no,3875,yes,no,38146
26557,44,blue-collar,married,secondary,no,326,yes,no,14929
26558,51,blue-collar,married,primary,no,1016,yes,no,32445
26559,27,management,single,tertiary,no,446,no,no,27578
26560,29,blue-collar,married,primary,no,787,yes,no,24212
26561,52,unemployed,married,secondary,no,5091,no,no,20088
26562,53,self-employed,married,tertiary,no,1128,no,no,36430
26563,27,management,single,tertiary,no,205,no,no,24354
26564,42,blue-collar,divorced,secondary,no,685,yes,no,2423
26565,31,technician,single,tertiary,no,208,no,no,14528
26566,29,management,married,tertiary,no,465,yes,no,13780
26567,28,blue-collar,married,secondary,no,1590,no,no,14816
26568,57,management,married,tertiary,no,163,no,no,21706
26569,46,management,divorced,tertiary,no,134,no,no,7272
26570,39,management,married,tertiary,no,1738,yes,no,21385
26571,70,retired,married,secondary,no,2815,no,no,18090
26572,43,management,divorced,tertiary,no,350,yes,no,893
26573,38,management,married,tertiary,no,106,no,no,38707
26574,46,management,divorced,tertiary,no,461,no,no,9436
26575,30,services,married,secondary,no,227,no,yes,25588
26576,55,blue-collar,married,primary,no,771,no,no,14267
26577,42,technician,married,secondary,no,688,no,no,11032
26578,41,admin.,married,secondary,no,705,yes,no,75
26579,55,blue-collar,married,secondary,no,1328,yes,no,40708
26580,53,management,divorced,tertiary,no,3370,no,no,5334
26581,57,blue-collar,married,primary,no,-238,no,no,35834
26582,35,admin.,married,secondary,no,160,yes,yes,27523
26583,34,technician,divorced,secondary,no,558,no,no,26934
26584,46,housemaid,married,secondary,no,38,no,no,43008
26585,32,technician,single,tertiary,no,1212,yes,no,37365
26586,47,technician,married,secondary,no,83,yes,no,5825
26587,27,admin.,single,secondary,yes,1110,yes,yes,9177
26588,37,admin.,married,secondary,no,7,yes,no,17955
26589,48,management,married,tertiary,yes,0,no,yes,2722
26590,41,unemployed,single,secondary,no,75,yes,no,42313
26591,43,blue-collar,married,secondary,no,0,yes,no,13658
26592,47,management,single,tertiary,no,585,yes,no,25142
26593,28,student,single,secondary,no,217,yes,no,3083
26594,48,technician,married,secondary,no,0,yes,yes,42996
26595,39,blue-collar,single,primary,no,-360,yes,no,18198
26596,32,management,married,tertiary,no,1501,yes,no,21773
26597,31,blue-collar,single,secondary,no,3201,yes,no,903
26598,52,retired,married,secondary,no,49,no,yes,1502
26599,46,technician,married,tertiary,no,3941,yes,no,9563
26600,29,technician,single,secondary,no,0,yes,yes,40989
26601,41,management,married,tertiary,no,15,yes,no,18452
26602,40,technician,single,secondary,no,3,yes,yes,10774
26603,34,management,single,tertiary,no,1228,no,no,15777
26604,56,management,married,tertiary,no,4,yes,yes,20655
26605,32,management,single,secondary,no,916,yes,no,1688
26606,44,blue-collar,married,secondary,no,-99,yes,no,15893
26607,57,admin.,married,secondary,no,2518,yes,no,34398
26608,39,admin.,divorced,secondary,no,2610,no,no,28707
26609,34,management,married,tertiary,no,19391,no,no,40891
26610,43,technician,married,tertiary,no,3530,yes,no,17313
26611,49,services,divorced,secondary,no,470,yes,no,37208
26612,51,blue-collar,married,secondary,no,2918,no,no,23871
26613,34,student,married,unknown,no,1387,no,no,11556
26614,25,technician,single,secondary,no,1312,yes,no,27888
26615,49,self-employed,married,tertiary,no,2199,yes,no,39465
26616,35,technician,single,secondary,no,433,yes,no,20517
26617,32,self-employed,single,tertiary,no,562,yes,yes,44729
26618,48,technician,single,secondary,no,540,yes,no,1366
26619,30,admin.,married,secondary,no,11,yes,no,30061
26620,30,management,single,tertiary,no,320,no,no,23702
26621,54,technician,single,tertiary,no,118,no,no,41481
26622,45,services,divorced,secondary,no,608,yes,yes,30088
26623,28,services,single,secondary,no,-221,no,yes,20095
26624,45,admin.,married,secondary,no,1097,yes,yes,5506
26625,53,blue-collar,married,primary,no,4641,no,no,15824
26626,36,technician,single,secondary,no,318,no,no,11538
26627,30,management,single,secondary,no,24,no,no,43512
26628,39,housemaid,married,primary,no,1146,yes,no,5391
26629,30,services,married,secondary,no,152,yes,no,37004
26630,27,blue-collar,single,unknown,no,89,yes,no,16524
26631,31,admin.,single,tertiary,no,1583,yes,no,17995
26632,51,admin.,married,secondary,no,1535,no,yes,43405
26633,43,services,married,secondary,no,-416,yes,yes,36900
26634,31,admin.,married,secondary,yes,-51,no,yes,35238
26635,43,blue-collar,divorced,primary,no,177,no,no,21724
26636,36,unemployed,married,primary,no,646,no,no,16887
26637,56,retired,married,tertiary,no,281,no,no,1590
26638,28,technician,single,unknown,no,0,yes,no,6823
26639,46,technician,married,tertiary,no,342,yes,yes,42573
26640,55,management,single,unknown,no,111,no,no,42575
26641,33,self-employed,single,tertiary,no,1129,yes,no,37496
26642,34,blue-collar,single,secondary,no,-96,yes,no,43345
26643,47,blue-collar,married,secondary,no,33,no,no,17507
26644,42,technician,married,tertiary,no,3530,no,no,3366
26645,30,technician,married,secondary,no,371,no,no,15365
26646,57,admin.,married,primary,no,215,yes,yes,32134
26647,31,technician,single,secondary,no,674,yes,yes,42556
26648,46,management,married,unknown,no,802,yes,no,17433
26649,25,services,single,secondary,no,801,no,no,15957
26650,32,technician,married,tertiary,no,401,yes,no,36870
26651,34,admin.,single,secondary,no,280,no,no,18683
26652,28,admin.,married,secondary,no,2,yes,no,29517
26653,34,technician,married,tertiary,no,555,yes,no,32279
26654,52,admin.,married,secondary,no,692,yes,no,12026
26655,36,services,single,secondary,no,9713,yes,no,31300
26656,60,retired,married,tertiary,no,2194,yes,no,40720
26657,32,technician,single,tertiary,no,1849,yes,no,44206
26658,42,admin.,divorced,secondary,no,1811,yes,no,32884
26659,30,technician,single,secondary,no,4888,yes,no,6344
26660,34,management,single,tertiary,no,621,yes,no,21978
26661,59,retired,married,primary,no,574,no,no,4493
26662,31,self-employed,single,tertiary,no,253,yes,no,11877
26663,29,blue-collar,single,secondary,no,0,yes,no,36303
26664,44,blue-collar,married,primary,no,0,yes,no,11965
26665,35,blue-collar,single,secondary,no,4963,yes,no,22540
26666,56,retired,married,secondary,no,753,no,yes,2947
26667,43,technician,married,tertiary,no,5145,no,no,29460
26668,59,technician,divorced,secondary,no,-296,no,yes,13874
26669,56,management,divorced,tertiary,no,659,no,yes,21722
26670,31,services,single,secondary,no,658,no,no,7511
26671,30,technician,single,tertiary,no,6619,yes,no,23025
26672,47,self-employed,married,tertiary,no,2303,yes,no,21331
26673,41,management,married,tertiary,yes,-1176,yes,yes,2757
26674,46,services,divorced,secondary,no,864,yes,no,44369
26675,35,management,divorced,tertiary,no,3254,no,no,15456
26676,36,blue-collar,married,secondary,no,306,no,no,41778
26677,42,unemployed,single,unknown,no,3274,yes,no,3461
26678,42,services,married,secondary,no,1376,yes,no,3787
26679,26,management,married,tertiary,no,3360,yes,no,20701
26680,37,technician,single,secondary,no,123,no,yes,17833
26681,34,technician,married,secondary,no,0,yes,no,15509
26682,31,services,married,secondary,no,0,yes,no,9920
26683,39,technician,divorced,secondary,no,291,yes,no,23166
26684,46,management,married,tertiary,no,964,yes,no,37568
26685,36,admin.,divorced,secondary,no,543,yes,no,30644
26686,38,admin.,married,secondary,no,545,no,no,40329
26687,78,retired,married,unknown,no,4807,no,no,7967
26688,35,management,married,tertiary,no,182,no,no,9533
26689,52,management,married,tertiary,no,1065,yes,yes,41701
26690,42,housemaid,single,primary,no,1179,yes,no,25374
26691,51,management,married,unknown,no,1708,no,no,11984
26692,54,blue-collar,divorced,secondary,no,1613,yes,no,23388
26693,30,admin.,married,secondary,no,0,no,no,8219
26694,67,retired,married,primary,no,708,no,no,13862
26695,54,management,divorced,secondary,no,2762,no,no,20289
26696,40,blue-collar,married,unknown,no,247,yes,no,24739
26697,34,housemaid,married,primary,no,4,no,no,39310
26698,43,technician,married,secondary,no,-260,yes,no,2553
26699,36,management,single,tertiary,no,2646,no,no,23587
26700,35,blue-collar,married,primary,no,1116,yes,no,44275
26701,48,blue-collar,divorced,secondary,no,1893,no,no,9012
26702,28,student,single,tertiary,no,61,yes,no,25095
26703,48,management,married,secondary,no,0,yes,yes,34894
26704,60,retired,married,secondary,no,0,no,no,33891
26705,35,blue-collar,married,secondary,no,0,yes,no,43035
26706,38,technician,married,primary,no,-1038,no,yes,12094
26707,35,management,married,tertiary,no,2801,yes,no,17653
26708,46,blue-collar,married,secondary,no,2944,no,no,22818
26709,43,management,married,tertiary,no,3186,no,no,7310
26710,30,management,married,tertiary,no,1119,no,no,2368
26711,54,management,married,tertiary,no,364,yes,no,26822
26712,58,blue-collar,married,secondary,no,556,no,yes,12292
26713,32,entrepreneur,married,secondary,no,390,no,no,15966
26714,27,technician,single,secondary,no,3,no,no,14264
26715,42,unemployed,married,primary,no,75,yes,no,17203
26716,38,admin.,married,secondary,no,5270,no,no,33823
26717,43,technician,divorced,secondary,no,87,yes,no,25693
26718,32,technician,married,secondary,no,79,yes,no,39536
26719,34,technician,married,tertiary,no,116,no,no,30204
26720,79,retired,married,secondary,no,668,no,no,11147
26721,40,unemployed,divorced,secondary,no,388,no,no,17296
26722,44,management,married,tertiary,no,119,yes,no,38605
26723,32,student,single,secondary,no,1102,no,no,3854
26724,27,management,single,tertiary,no,317,no,no,34747
26725,66,retired,single,tertiary,no,0,no,no,18971
26726,33,blue-collar,married,secondary,no,842,no,no,10563
26727,45,management,married,secondary,yes,237,yes,no,4453
26728,35,management,married,tertiary,no,2161,no,no,31561
26729,59,admin.,married,secondary,no,-198,yes,yes,26506
26730,49,management,married,tertiary,no,96,no,no,34832
26731,28,management,single,tertiary,no,1942,no,no,28426
26732,42,technician,married,secondary,no,233,no,no,39406
26733,32,admin.,single,secondary,no,976,yes,no,6803
26734,35,admin.,married,secondary,no,786,no,yes,15616
26735,45,admin.,divorced,secondary,no,984,yes,no,19759
26736,60,retired,married,tertiary,no,108,no,no,36513
26737,58,admin.,married,secondary,no,2160,yes,yes,20863
26738,35,admin.,single,secondary,no,-413,yes,no,25054
26739,28,entrepreneur,single,tertiary,no,135,yes,no,31082
26740,39,blue-collar,married,secondary,no,327,yes,no,14821
26741,59,retired,married,secondary,no,-471,no,no,20790
26742,29,services,single,secondary,no,31,yes,no,27804
26743,50,technician,married,secondary,no,20,yes,no,33183
26744,29,services,single,secondary,no,209,yes,no,6245
26745,35,management,single,secondary,no,83,yes,no,29964
26746,39,technician,divorced,tertiary,no,1832,no,no,6801
26747,30,admin.,married,tertiary,no,285,no,no,27118
26748,38,self-employed,single,secondary,no,677,yes,no,6560
26749,56,management,single,tertiary,no,15311,no,no,7618
26750,35,services,married,unknown,no,618,no,no,16856
26751,42,blue-collar,married,secondary,no,3052,yes,no,7627
26752,56,housemaid,married,secondary,no,619,yes,no,19241
26753,27,management,single,tertiary,no,88,no,no,21958
26754,29,management,married,tertiary,no,0,yes,yes,5775
26755,46,blue-collar,divorced,primary,no,274,yes,no,40121
26756,39,unemployed,married,secondary,no,-455,yes,no,10185
26757,55,services,divorced,secondary,no,2166,yes,no,7671
26758,34,blue-collar,married,secondary,no,29,yes,no,41966
26759,39,technician,married,secondary,no,133,yes,no,32391
26760,40,blue-collar,married,secondary,no,3131,yes,no,27280
26761,30,technician,single,tertiary,no,3,yes,no,42284
26762,35,technician,married,secondary,no,0,no,no,24645
26763,42,technician,single,secondary,no,25,yes,no,27158
26764,42,admin.,divorced,secondary,no,687,yes,yes,30345
26765,35,services,married,unknown,no,0,no,no,28376
26766,24,services,single,secondary,no,53,yes,yes,7800
26767,40,management,married,tertiary,no,832,yes,yes,37127
26768,58,blue-collar,married,secondary,no,1457,yes,no,7366
26769,55,blue-collar,married,primary,no,-219,yes,no,21564
26770,41,blue-collar,married,primary,no,262,yes,no,12574
26771,41,admin.,divorced,secondary,no,270,yes,no,18890
26772,43,services,married,secondary,no,2126,no,no,26544
26773,42,blue-collar,married,secondary,no,314,yes,yes,34198
26774,45,housemaid,married,primary,no,938,no,no,28166
26775,36,self-employed,single,tertiary,no,134,no,yes,19192
26776,47,blue-collar,married,primary,no,43,no,no,5642
26777,48,management,divorced,tertiary,no,148,no,no,34944
26778,42,blue-collar,divorced,secondary,no,47,yes,yes,10083
26779,38,blue-collar,married,primary,no,15477,no,no,7668
26780,31,management,single,tertiary,no,4247,no,no,25402
26781,52,housemaid,married,primary,no,420,no,no,24173
26782,45,blue-collar,married,primary,no,512,no,no,1868
26783,27,blue-collar,single,primary,no,232,yes,no,34584
26784,36,blue-collar,single,secondary,no,459,yes,yes,40218
26785,39,admin.,married,tertiary,no,1108,no,no,43951
26786,59,retired,divorced,primary,no,81,yes,no,20134
